source_row	uniprot_A	uniprot_B	label	a_sequence	b_sequence	a_length	b_length	a_within_max_length	b_within_max_length	decision	reason
1826	O81313	Q94AQ0	negative	True	True	198	427	True	True	kept	both_sequences_available_within_max_length
1827	O81323	Q9FFD5	negative	True	True	228	153	True	True	kept	both_sequences_available_within_max_length
1828	O81325	Q9FPJ4	negative	True	True	475	202	True	True	kept	both_sequences_available_within_max_length
1829	O81445	Q9C5X8	negative	True	True	213	819	True	True	kept	both_sequences_available_within_max_length
1830	O81483	P0C7P7	negative	True	True	107	453	True	True	kept	both_sequences_available_within_max_length
1831	O81632	Q84JU4	negative	True	True	283	257	True	True	kept	both_sequences_available_within_max_length
1832	O81632	Q84TF4	negative	True	True	283	150	True	True	kept	both_sequences_available_within_max_length
1833	O81635	Q9SND6	negative	True	True	987	342	True	True	kept	both_sequences_available_within_max_length
1834	O81644	Q96253	negative	True	True	976	70	True	True	kept	both_sequences_available_within_max_length
1835	O81752	P59232	negative	False	True		157	False	True	removed	sequence_missing_A
1836	O81793	Q9M1K0	negative	True	True	271	258	True	True	kept	both_sequences_available_within_max_length
1837	O81836	Q946Y7	negative	True	True	314	245	True	True	kept	both_sequences_available_within_max_length
1838	O81838	P30184	negative	True	True	278	520	True	True	kept	both_sequences_available_within_max_length
1839	O81851	Q9LRZ6	negative	True	True	304	598	True	True	kept	both_sequences_available_within_max_length
1840	O81893	P37106	negative	True	True	391	479	True	True	kept	both_sequences_available_within_max_length
1841	O81905	Q9M2Z4	negative	True	True	850	233	True	True	kept	both_sequences_available_within_max_length
1842	O82132	Q1ECF1	negative	True	True	335	211	True	True	kept	both_sequences_available_within_max_length
1843	O82197	Q9M8Y2	negative	True	False	213		True	False	removed	sequence_missing_B
1844	O82222	Q9C9H5	negative	True	True	173	484	True	True	kept	both_sequences_available_within_max_length
1845	O82226	Q9M274	negative	True	True	747	334	True	True	kept	both_sequences_available_within_max_length
1846	O82286-2	Q9LJ50	negative	False	True		440	False	True	removed	sequence_missing_A
1847	O82329	Q9LNV3	negative	True	True	386	498	True	True	kept	both_sequences_available_within_max_length
1848	O82337	Q96247	negative	True	True	73	485	True	True	kept	both_sequences_available_within_max_length
1849	O82345	Q9FXG6	negative	True	True	1043	444	False	True	removed	sequence_A_exceeds_max_length
1850	O82345	Q9SYK4	negative	True	True	1043	1136	False	False	removed	sequence_A_and_B_exceed_max_length
1851	O82352	Q8LCG7	negative	True	True	255	199	True	True	kept	both_sequences_available_within_max_length
1852	O82491	Q9SSP5	negative	True	True	1074	516	False	True	removed	sequence_A_exceeds_max_length
1853	O82491	Q9SZI2	negative	True	True	1074	372	False	True	removed	sequence_A_exceeds_max_length
1854	O82568	Q9M007	negative	True	True	389	767	True	True	kept	both_sequences_available_within_max_length
1855	O82568	Q9SS37	negative	True	True	389	247	True	True	kept	both_sequences_available_within_max_length
1856	O82595	Q8LDI1	negative	True	True	333	222	True	True	kept	both_sequences_available_within_max_length
1857	O82617	P42813	negative	True	True	162	230	True	True	kept	both_sequences_available_within_max_length
1858	O82632	Q9S9U6	negative	True	True	308	460	True	True	kept	both_sequences_available_within_max_length
1859	O82633	Q9M2H8	negative	False	True		307	False	True	removed	sequence_missing_A
1860	O82638	Q9ZV06	negative	True	True	264	236	True	True	kept	both_sequences_available_within_max_length
1861	O82752	Q9LYG3	negative	True	True	502	588	True	True	kept	both_sequences_available_within_max_length
1862	O82756	Q9LD90	negative	True	True	313	565	True	True	kept	both_sequences_available_within_max_length
1863	O82798	Q9LHL8	negative	True	True	259	196	True	True	kept	both_sequences_available_within_max_length
1864	P04778	Q94KB4	negative	True	True	267	460	True	True	kept	both_sequences_available_within_max_length
1865	P04778	Q9FMP4	negative	True	True	267	124	True	True	kept	both_sequences_available_within_max_length
1866	P05466	Q9LSH4	negative	True	True	520	1149	True	False	removed	sequence_B_exceeds_max_length
1867	P0C7P7	Q8LAI1	negative	True	True	453	275	True	True	kept	both_sequences_available_within_max_length
1868	P0C7Q8	Q8RWA5	negative	True	False	532		True	False	removed	sequence_missing_B
1869	P0C896	Q9FRH7	negative	True	True	576	445	True	True	kept	both_sequences_available_within_max_length
1870	P0C8R0	Q8LPN3	negative	True	False	546		True	False	removed	sequence_missing_B
1871	P0C8R0	Q9SVU0	negative	True	True	546	426	True	True	kept	both_sequences_available_within_max_length
1872	P0CB21	Q9LT75	negative	True	True	708	611	True	True	kept	both_sequences_available_within_max_length
1873	P0CB21	Q9ZT91	negative	True	True	708	454	True	True	kept	both_sequences_available_within_max_length
1874	P10795	P23586	negative	True	True	180	522	True	True	kept	both_sequences_available_within_max_length
1875	P10798	Q9FGK0	negative	True	True	181	125	True	True	kept	both_sequences_available_within_max_length
1876	P14712	Q9C933	negative	True	True	1122	366	False	True	removed	sequence_A_exceeds_max_length
1877	P14714	Q9XEC3	negative	True	True	1111	528	False	True	removed	sequence_A_exceeds_max_length
1878	P15459	Q7Y1Z8	negative	True	True	164	518	True	True	kept	both_sequences_available_within_max_length
1879	P15459	Q9ZUB5	negative	True	True	164	241	True	True	kept	both_sequences_available_within_max_length
1880	P20115	P43287	negative	True	True	474	285	True	True	kept	both_sequences_available_within_max_length
1881	P21240	Q9M0V0	negative	True	True	600	197	True	True	kept	both_sequences_available_within_max_length
1882	P22738	Q9FNZ1-2	negative	True	False	390		True	False	removed	sequence_missing_B
1883	P22738	Q9LP48	negative	True	True	390	193	True	True	kept	both_sequences_available_within_max_length
1884	P24636	Q24JL3	negative	True	True	444	342	True	True	kept	both_sequences_available_within_max_length
1885	P24704	Q8LPL5	negative	True	False	152		True	False	removed	sequence_missing_B
1886	P25818	Q9M2S6	negative	True	True	251	273	True	True	kept	both_sequences_available_within_max_length
1887	P25856	Q9M817	negative	True	True	396	607	True	True	kept	both_sequences_available_within_max_length
1888	P27140	Q9M1E6	negative	True	True	347	245	True	True	kept	both_sequences_available_within_max_length
1889	P27450	Q8W470	negative	True	True	419	111	True	True	kept	both_sequences_available_within_max_length
1890	P27450	Q9SHQ6	negative	True	True	419	476	True	True	kept	both_sequences_available_within_max_length
1891	P28187	Q9LVI4	negative	True	True	214	352	True	True	kept	both_sequences_available_within_max_length
1892	P28188	Q9FHS6	negative	True	True	203	403	True	True	kept	both_sequences_available_within_max_length
1893	P28297	Q9M0B0	negative	True	False	576		True	False	removed	sequence_missing_B
1894	P28493	Q8GZ22	negative	True	True	239	240	True	True	kept	both_sequences_available_within_max_length
1895	P29381	Q9FYA2	negative	True	True	248	145	True	True	kept	both_sequences_available_within_max_length
1896	P29383-3	Q9SCP2	negative	False	True		483	False	True	removed	sequence_missing_A
1897	P29385	Q9ZT48	negative	True	True	246	632	True	True	kept	both_sequences_available_within_max_length
1898	P29513	Q9SB48	negative	True	True	449	692	True	True	kept	both_sequences_available_within_max_length
1899	P30181	Q9M384	negative	True	True	916	653	True	True	kept	both_sequences_available_within_max_length
1900	P30184	Q9M898	negative	True	True	520	348	True	True	kept	both_sequences_available_within_max_length
1901	P30186	Q94AI7	negative	True	True	250	1131	True	False	removed	sequence_B_exceeds_max_length
1902	P30186	Q9SIN1	negative	True	True	250	691	True	True	kept	both_sequences_available_within_max_length
1903	P31169	Q9LHP2	negative	True	True	66	262	True	True	kept	both_sequences_available_within_max_length
1904	P31582	Q9SYS3	negative	True	True	200	654	True	True	kept	both_sequences_available_within_max_length
1905	P34791	Q8RY60	negative	True	False	260		True	False	removed	sequence_missing_B
1906	P35510	Q93Z81	negative	True	True	725	459	True	True	kept	both_sequences_available_within_max_length
1907	P35510	Q9FI87	negative	True	True	725	259	True	True	kept	both_sequences_available_within_max_length
1908	P36210	Q9LYR4	negative	True	True	191	438	True	True	kept	both_sequences_available_within_max_length
1909	P36397	P40228	negative	True	True	181	287	True	True	kept	both_sequences_available_within_max_length
1910	P37107	Q9SRT9	negative	True	True	564	357	True	True	kept	both_sequences_available_within_max_length
1911	P37107	Q9XFM0	negative	True	True	564	175	True	True	kept	both_sequences_available_within_max_length
1912	P38418	Q39083	negative	True	True	896	206	True	True	kept	both_sequences_available_within_max_length
1913	P38418	Q8VYB9	negative	True	True	896	840	True	True	kept	both_sequences_available_within_max_length
1914	P40940	Q9LTX2	negative	True	True	182	619	True	True	kept	both_sequences_available_within_max_length
1915	P41127	Q9S745	negative	True	True	206	541	True	True	kept	both_sequences_available_within_max_length
1916	P41376	Q1JPP8	negative	True	True	412	72	True	True	kept	both_sequences_available_within_max_length
1917	P41376	Q9SYP1	negative	True	True	412	2171	True	False	removed	sequence_B_exceeds_max_length
1918	P41377	Q9FH28	negative	True	True	412	354	True	True	kept	both_sequences_available_within_max_length
1919	P42698	Q9SLK2	negative	True	True	387	349	True	True	kept	both_sequences_available_within_max_length
1920	P42730	Q9CAX3	negative	True	True	911	204	True	True	kept	both_sequences_available_within_max_length
1921	P42762	Q9SRQ7	negative	True	True	945	538	True	True	kept	both_sequences_available_within_max_length
1922	P42776	Q8RY84	negative	True	False	382		True	False	removed	sequence_missing_B
1923	P42795	Q9XEF1	negative	True	True	182	371	True	True	kept	both_sequences_available_within_max_length
1924	P42801	Q9SYS3	negative	True	True	511	654	True	True	kept	both_sequences_available_within_max_length
1925	P42818	Q9LYR4	negative	True	True	465	438	True	True	kept	both_sequences_available_within_max_length
1926	P42825	Q8RWG8	negative	True	False	419		True	False	removed	sequence_missing_B
1927	P43286	Q1PEL7	negative	True	True	287	177	True	True	kept	both_sequences_available_within_max_length
1928	P43287	Q42384	negative	True	True	285	486	True	True	kept	both_sequences_available_within_max_length
1929	P43294	Q9FHR7	negative	True	True	443	274	True	True	kept	both_sequences_available_within_max_length
1930	P43299	Q9M0I6	negative	True	True	716	348	True	True	kept	both_sequences_available_within_max_length
1931	P46077	Q9SRQ8	negative	True	True	267	356	True	True	kept	both_sequences_available_within_max_length
1932	P46286	Q9C8M5	negative	True	True	258	476	True	True	kept	both_sequences_available_within_max_length
1933	P46286	Q9LIQ6	negative	True	True	258	234	True	True	kept	both_sequences_available_within_max_length
1934	P46312	Q9FLT8	negative	True	True	448	917	True	True	kept	both_sequences_available_within_max_length
1935	P46573	Q9LDE3	negative	True	True	412	394	True	True	kept	both_sequences_available_within_max_length
1936	P46600	Q9M1K1	negative	True	True	282	253	True	True	kept	both_sequences_available_within_max_length
1937	P46665	Q9T0A6	negative	True	True	336	198	True	True	kept	both_sequences_available_within_max_length
1938	P46897	Q29PT3	negative	True	True	258	156	True	True	kept	both_sequences_available_within_max_length
1939	P47192	Q8VY60	negative	True	True	221	178	True	True	kept	both_sequences_available_within_max_length
1940	P47735	Q5PNT1	negative	True	True	999	375	True	True	kept	both_sequences_available_within_max_length
1941	P47735	Q8VY21	negative	True	True	999	406	True	True	kept	both_sequences_available_within_max_length
1942	P47998	Q9LVV6	negative	True	True	322	170	True	True	kept	both_sequences_available_within_max_length
1943	P48007	Q6NMB6	negative	True	True	208	344	True	True	kept	both_sequences_available_within_max_length
1944	P48785	Q9M089	negative	True	False	796		True	False	removed	sequence_missing_B
1945	P48785	Q9SUU8	negative	True	True	796	377	True	True	kept	both_sequences_available_within_max_length
1946	P49205	Q94C27	negative	True	True	141	351	True	True	kept	both_sequences_available_within_max_length
1947	P49597	Q9FJ77	negative	True	True	434	346	True	True	kept	both_sequences_available_within_max_length
1948	P51566	Q84W89	negative	True	True	467	633	True	True	kept	both_sequences_available_within_max_length
1949	P51568	Q8RXL8	negative	True	False	400		True	False	removed	sequence_missing_B
1950	P52032	Q84L32	negative	True	True	236	368	True	True	kept	both_sequences_available_within_max_length
1951	P53780	Q9SZM3	negative	True	True	464	484	True	True	kept	both_sequences_available_within_max_length
1952	P54609	Q8VYD2	negative	True	True	809	386	True	True	kept	both_sequences_available_within_max_length
1953	P54609	Q9SD73	negative	True	True	809	608	True	True	kept	both_sequences_available_within_max_length
1954	P55228	Q9ZT63	negative	True	True	520	398	True	True	kept	both_sequences_available_within_max_length
1955	P55852	Q9FKI0	negative	True	True	100	687	True	True	kept	both_sequences_available_within_max_length
1956	P56755	Q8GWM8	negative	True	True	172	87	True	True	kept	both_sequences_available_within_max_length
1957	P56760	Q9SAJ6	negative	True	True	81	422	True	True	kept	both_sequences_available_within_max_length
1958	P56761	Q9ZV08	negative	True	True	353	291	True	True	kept	both_sequences_available_within_max_length
1959	P56764	Q93YP9	negative	True	True	1376	488	False	True	removed	sequence_A_exceeds_max_length
1960	P56764	Q9FLA1	negative	True	True	1376	436	False	True	removed	sequence_A_exceeds_max_length
1961	P56771	Q8L540	negative	True	True	320	376	True	True	kept	both_sequences_available_within_max_length
1962	P56771	Q8L7A6	negative	True	True	320	73	True	True	kept	both_sequences_available_within_max_length
1963	P56773	Q5HZ36	negative	True	True	215	398	True	True	kept	both_sequences_available_within_max_length
1964	P56773	Q93XN8	negative	True	True	215	423	True	True	kept	both_sequences_available_within_max_length
1965	P56780	Q9LYR4	negative	True	True	73	438	True	True	kept	both_sequences_available_within_max_length
1966	P56785	Q9FYD1	negative	True	True	1786	551	False	True	removed	sequence_A_exceeds_max_length
1967	P56795	Q9SHC8	negative	True	True	160	239	True	True	kept	both_sequences_available_within_max_length
1968	P56804	Q94CK3	negative	True	True	100	167	True	True	kept	both_sequences_available_within_max_length
1969	P57758	Q93VQ5	negative	True	True	270	216	True	True	kept	both_sequences_available_within_max_length
1970	P58684	Q9LJU6	negative	True	True	192	119	True	True	kept	both_sequences_available_within_max_length
1971	P59227	Q9LSX7	negative	False	True		283	False	True	removed	sequence_missing_A
