uniprot_A	uniprot_B	locus_A	locus_B	label	interaction_type	miscore_max	n_evidences	methods
Q3EBD3	Q944N8	At3g02065	At4g05110	negative	none	NA	0	NA
Q3EBQ3	Q8L467	At2g32250	At4g14410	negative	none	NA	0	NA
Q3EC11	Q500V6	At2g14255	At1g13140	negative	none	NA	0	NA
Q3EC11	Q6NLE5	At2g14255	At3g01516	negative	none	NA	0	NA
Q3EC11	Q8GWD1	At2g14255	At5g25490	negative	none	NA	0	NA
Q3EC60	Q9SCR0	At2g05900	At3g50650	negative	none	NA	0	NA
Q3EC92	Q9C5Z2	At2g01175	At1g10840	negative	none	NA	0	NA
Q3ECB8	Q9SK47	At1g77170	At2g24850	negative	none	NA	0	NA
Q3ECS5	Q9S6Z7	At1g51355	At3g04940	negative	none	NA	0	NA
Q41906	Q8VZ38	At2g40880	At4g00780	negative	none	NA	0	NA
Q41931	Q67ZF6	At1g62380	At1g14730	negative	none	NA	0	NA
Q41931	Q9LHN2	At1g62380	At3g18870	negative	none	NA	0	NA
Q41932	Q9LFP7	At4g05180	At5g15080	negative	none	NA	0	NA
Q41932	Q9LMM5	At4g05180	At1g01560	negative	none	NA	0	NA
Q42029	Q9LXB9	At1g06680	At5g09540	negative	none	NA	0	NA
Q42290	Q8H1S5	At3g02090	At3g52610	negative	none	NA	0	NA
Q42328	Q84ME1	At2g43510	At5g19080	negative	none	NA	0	NA
Q42344	Q941C0	At2g17560		negative	none	NA	0	NA
Q42381	Q8GXN7	At4g37580	At2g38090	negative	none	NA	0	NA
Q42396	Q8L5R3	At5g23580	At3g60740	negative	none	NA	0	NA
Q42580	Q9FJF5	At2g37130	At5g59790	negative	none	NA	0	NA
Q42583	Q9C525	At1g32380	At1g66270	negative	none	NA	0	NA
Q42593	Q9M2S7	At1g77490	At3g55520	negative	none	NA	0	NA
Q42601	Q9LTM0	At1g29900	At3g26210	negative	none	NA	0	NA
Q42602	Q9M439	At1g64900	At1g10070	negative	none	NA	0	NA
Q42605	Q9M337	At1g12780	At3g53890	negative	none	NA	0	NA
Q43127	Q9S836	At5g35630	At2g21050	negative	none	NA	0	NA
Q43295	Q9C8J8	At2g14750	At1g51460	negative	none	NA	0	NA
Q43386	Q9FWR4	At1g14900	At1g19570	negative	none	NA	0	NA
Q43870	Q940P5	At1g19920	At2g20740	negative	none	NA	0	NA
Q4FE47	Q9SJA7	At3g23280	At2g24580	negative	none	NA	0	NA
Q4PL95	Q93XN8	At2g40316	At3g52340	negative	none	NA	0	NA
Q4PSE2	Q9SUK8	At5g27910	At4g16750	negative	none	NA	0	NA
Q4PSU4	Q9LYA5	At2g24840	At5g14240	negative	none	NA	0	NA
Q4V3B8	Q9FG05	At2g43070	At5g06650	negative	none	NA	0	NA
Q4V3B8	Q9LT81	At2g43070	At3g19360	negative	none	NA	0	NA
Q500X1	Q6NMB6	At4g32175	At5g59740	negative	none	NA	0	NA
Q501F9	Q9FGK5	At5g02760	At5g47520	negative	none	NA	0	NA
Q56X95	Q9LEV3	At3g28130	At5g10860	negative	none	NA	0	NA
Q56XE4	Q9M5A9	At4g03120	At5g54800	negative	none	NA	0	NA
Q56XU4	Q5PP38	At1g19860	At5g47140	negative	none	NA	0	NA
Q56XY2	Q9LX86	At5g22370	At3g46070	negative	none	NA	0	NA
Q56YA5	Q7DLR9	At2g13360	At1g56450	negative	none	NA	0	NA
Q56YW9	Q9C4Z8	At5g62690	At1g31750	negative	none	NA	0	NA
Q56Z59	Q6NQA8	At1g72160	At1g14250	negative	none	NA	0	NA
Q56Z59	Q9CA98	At1g72160	At1g79970	negative	none	NA	0	NA
Q56Z59	Q9FGQ7	At1g72160	At5g67260	negative	none	NA	0	NA
Q56ZZ7	Q9FX53	At5g16150	At1g13450	negative	none	NA	0	NA
Q5BPT7	Q9SDY5	At2g16210	At4g36800	negative	none	NA	0	NA
Q5M731	Q9M367	At1g22940	At3g61710	negative	none	NA	0	NA
Q5PP28	Q93ZY2	At1g02220	At4g38430	negative	none	NA	0	NA
Q5S2C4	Q9SGV6	At2g35110	At1g64590	negative	none	NA	0	NA
Q5UBY2	Q9SJH8	At4g19990	At2g42780	negative	none	NA	0	NA
Q5XEV4	Q9LDL7	At1g65030	At5g48150	negative	none	NA	0	NA
Q5XEV6	Q9M2K8	At4g24090	At3g57390	negative	none	NA	0	NA
Q5XF32	Q9C794		At1g69430	negative	none	NA	0	NA
Q5XF35	Q9LZQ9	At4g39820	At3g62310	negative	none	NA	0	NA
Q5XPJ6	Q9LTI0	At5g01730	At5g59500	negative	none	NA	0	NA
Q5XPJ9	Q9C508	At2g38440	At1g57990	negative	none	NA	0	NA
Q5XPJ9	Q9FMX0	At2g38440	At5g23310	negative	none	NA	0	NA
Q5XV52	Q9LZ41	At5g05350	At5g02610	negative	none	NA	0	NA
Q5XXE7	Q6NLB7	At2g42830	At5g65925	negative	none	NA	0	NA
Q5XXL4	Q8W4A3	At3g02310	At3g60300/F27H5_90	negative	none	NA	0	NA
Q67XJ2	Q9FZ47	At3g53340	At1g16880	negative	none	NA	0	NA
Q67XT7	Q9FH75	At2g36145	At5g48410	negative	none	NA	0	NA
Q67XX3	Q94C69	At5g06550	At2g17870	negative	none	NA	0	NA
Q67Y93	Q9FME2	At2g23430	At5g60980	negative	none	NA	0	NA
Q67YI6	Q94A76	At3g18930	At5g37500	negative	none	NA	0	NA
Q682T9	Q9LIA8	At2g27030	At3g29360	negative	none	NA	0	NA
Q682V0	Q9ZPR7	At3g23100	At2g03590	negative	none	NA	0	NA
Q683D5	Q9SIW1	At2g45920	At2g16400	negative	none	NA	0	NA
Q6AWS7	Q6XL73	At2g16595	At1g59980	negative	none	NA	0	NA
Q6DBF6	Q9SKW5	At4g02725	At1g36060	negative	none	NA	0	NA
Q6E248	Q9FIJ0	At3g18250	At5g47910	negative	none	NA	0	NA
Q6ID77	Q9FFH0	At3g01435	At5g44190	negative	none	NA	0	NA
Q6IDS6	Q9SX77	At3g08505	At1g47420	negative	none	NA	0	NA
Q6J9Q2	Q9S7L6	At5g18560	At2g05250	negative	none	NA	0	NA
Q6LA43	Q9SIC8	At4g18020	At2g31410	negative	none	NA	0	NA
Q6NLB0	Q9SCQ6	At5g02780	At3g50700	negative	none	NA	0	NA
Q6NM15	Q9C5A9	At1g30475	At5g08680	negative	none	NA	0	NA
Q6NM17	Q9FT76	At5g63050	At4g16980	negative	none	NA	0	NA
Q6NNH1	Q9SF92	At1g13520	At3g09910	negative	none	NA	0	NA
Q6NNI3	Q9LZH9	At5g28490	At3g62870	negative	none	NA	0	NA
Q6NNP0	Q84WG0	At5g50230	At2g02020	negative	none	NA	0	NA
Q6NPD8	Q8GWT9	At2g15280	At3g06530/F5E6_14	negative	none	NA	0	NA
Q6NPF4	Q9LW74	At2g28230	At3g16120	negative	none	NA	0	NA
Q6NPF9	Q8L7G8	At1g76760	At4g17760	negative	none	NA	0	NA
Q6NPM7	Q9M1U2		At3g45170	negative	none	NA	0	NA
Q6NQJ7	Q9C9F0	At1g76320	At1g68150	negative	none	NA	0	NA
Q6R0A6	Q9LNT9	At1g79180	At1g20140	negative	none	NA	0	NA
Q6R0C4	Q8W4N1	At1g17950	At3g10980	negative	none	NA	0	NA
Q6R0E4	Q9SV20	At1g06910	At4g31490	negative	none	NA	0	NA
Q6S591	Q9M0F7	At1g68480	At4g29240	negative	none	NA	0	NA
Q6S592	Q9FH18	At1g13400	At5g56210	negative	none	NA	0	NA
Q6S799	Q9C5J7	At1g54360	At5g56630	negative	none	NA	0	NA
Q700D2	Q8L4H0	At5g03150	At1g02970	negative	none	NA	0	NA
Q700E3	Q940I0	At4g29930	At4g17950	negative	none	NA	0	NA
Q700E4	Q9M0F9	At3g61950	At4g29220	negative	none	NA	0	NA
Q7G8V2	Q9M1X4	At1g74890	At3g60020	negative	none	NA	0	NA
Q7X659	Q9SD94	At2g17790	At5g07900	negative	none	NA	0	NA
Q7X6T3	Q9SQT9	At4g22214	At3g06360	negative	none	NA	0	NA
Q7X9H9	Q9SK87	At5g26950	At1g22440	negative	none	NA	0	NA
Q7XJ62	Q9LY28	At2g41030	At5g07320	negative	none	NA	0	NA
Q7XJK7	Q9LFK6	At5g26630	At5g16950	negative	none	NA	0	NA
Q7XJL1	Q9SR07	At5g27580	At3g04670	negative	none	NA	0	NA
Q84J71	Q84TK1	At2g17670	At2g31220	negative	none	NA	0	NA
Q84JF0	Q9LHP2	At5g67520	At3g13570	negative	none	NA	0	NA
Q84JF0	Q9SPK4	At5g67520	At1g08650	negative	none	NA	0	NA
Q84JI2	Q9STS3	At4g23770	At3g48150	negative	none	NA	0	NA
Q84JJ0	Q9M0X8	At3g44940	At4g05170	negative	none	NA	0	NA
Q84JP1	Q9FIW9	At1g30500	At5g39760	negative	none	NA	0	NA
Q84JR3	Q9FXG8	At4g21705	At1g19700	negative	none	NA	0	NA
Q84JY3	Q9M0I7	At4g32295	At4g28200	negative	none	NA	0	NA
Q84K84	Q9FDX9	At5g63000	At3g63420	negative	none	NA	0	NA
Q84LG2	Q9SZD4	At1g32150	At4g29040	negative	none	NA	0	NA
Q84MD8	Q9C944	At4g21470	At1g52740	negative	none	NA	0	NA
Q84N34	Q8H1F4	At4g30850	At4g08520	negative	none	NA	0	NA
Q84P25	Q8VZJ1	At1g20480	At5g09790	negative	none	NA	0	NA
Q84R09	Q8VYL4	At4g18230	At2g37150	negative	none	NA	0	NA
Q84R15	Q84TK3	At2g07370		negative	none	NA	0	NA
Q84RD1	Q9LTM3	At2g30420	At3g26180	negative	none	NA	0	NA
Q84TD6	Q9LJD8	At3g04070	At3g13530	negative	none	NA	0	NA
Q84TF7	Q94BQ3	At2g42395	At5g10940	negative	none	NA	0	NA
Q84VW5	Q8LBP4	At1g11760	At2g28800	negative	none	NA	0	NA
Q84W01	Q9FUA4		At4g36930	negative	none	NA	0	NA
Q84W01	Q9SMW7		At1g17880	negative	none	NA	0	NA
Q84WG0	Q9LQW3	At2g02020	At1g14687	negative	none	NA	0	NA
Q84WP6	Q9SZF7	At2g46770	At4g37650	negative	none	NA	0	NA
Q84WU2	Q9FYE6	At3g11910	At5g04150	negative	none	NA	0	NA
Q84WU9	Q96293	At5g56900	At1g49240	negative	none	NA	0	NA
Q84WW1	Q9LVC8	At3g12350	At5g57300	negative	none	NA	0	NA
Q8GTS1	Q9SAU2	At3g51960	At5g61410	negative	none	NA	0	NA
Q8GUM1	Q8VYK7	At5g25780	At4g16520	negative	none	NA	0	NA
Q8GV05	Q9FFR9	At5g53200	At5g41610	negative	none	NA	0	NA
Q8GV05	Q9FWT2	At5g53200	At1g75440	negative	none	NA	0	NA
Q8GW19	Q8VZR8	At2g36305	At4g28300	negative	none	NA	0	NA
Q8GW19	Q9MAT6	At2g36305	At1g04880	negative	none	NA	0	NA
Q8GW49	Q93VQ7	At5g15190	At4g38060	negative	none	NA	0	NA
Q8GWC7	Q9LXF3	At1g72170	At5g15290	negative	none	NA	0	NA
Q8GWE1	Q9SZB3	At4g17510	At4g33360	negative	none	NA	0	NA
Q8GWF1	Q9C5I3	At5g22570	At1g28370	negative	none	NA	0	NA
Q8GWJ6	Q94BX4	At1g22050	At3g45100	negative	none	NA	0	NA
Q8GWK2	Q8L8Z1	At2g41710	At4g15630	negative	none	NA	0	NA
Q8GWU7	Q9SKC1	At5g65495	At2g31790	negative	none	NA	0	NA
Q8GX26	Q9C8W5	At3g11150	At1g71970	negative	none	NA	0	NA
Q8GX78	Q94K07	At4g00370	At5g56950	negative	none	NA	0	NA
Q8GXD2	Q8L467	At5g25210	At4g14410	negative	none	NA	0	NA
Q8GXD9	Q9SXS2	At3g19570	At1g23090	negative	none	NA	0	NA
Q8GXE6	Q9LZM8	At2g25600	At5g02030	negative	none	NA	0	NA
Q8GXN6	Q9CAP8	At5g63880	At1g77590	negative	none	NA	0	NA
Q8GXP4	Q9FGP3	At2g39910	At5g50650	negative	none	NA	0	NA
Q8GXT3	Q93VK7	At3g20640	At5g14910	negative	none	NA	0	NA
Q8GXW6	Q9LV09	At3g58930	At5g53400	negative	none	NA	0	NA
Q8GXX7	Q9SF47	At3g02830	At3g09560	negative	none	NA	0	NA
Q8GXZ7	Q8W4K5	At1g52825	At3g63300	negative	none	NA	0	NA
Q8GY88	Q9SR71	At4g39540	At3g10070	negative	none	NA	0	NA
Q8GYA2	Q9XI98	At3g05250/T12H1_22	At1g49300	negative	none	NA	0	NA
Q8GYD2	Q945P2	At4g29170	At5g49210	negative	none	NA	0	NA
Q8GYN2	Q9SA19	At5g15805	At1g31240	negative	none	NA	0	NA
Q8GYQ9	Q8L5Z2	At1g79020/YUP8H12R_20	At3g47675	negative	none	NA	0	NA
Q8GYT3	Q9SR93	At4g36515	At3g08930	negative	none	NA	0	NA
Q8GYU3	Q9FFJ0	At4g38440	At5g17190	negative	none	NA	0	NA
Q8H0V5	Q9FH63	At5g11270	At5g66250	negative	none	NA	0	NA
Q8H104	Q93XW9	At4g26870	At1g50575	negative	none	NA	0	NA
Q8H107	Q9SD88	At4g26910	At5g07960	negative	none	NA	0	NA
Q8H116	Q9FLX5	At3g21160	At5g52860	negative	none	NA	0	NA
Q8H125	Q9FNM5	At1g50600	At5g08650	negative	none	NA	0	NA
Q8H175	Q9FJZ3		At5g66460	negative	none	NA	0	NA
Q8H181	Q93VV0	At5g28300	At3g09320	negative	none	NA	0	NA
Q8H1D2	Q93VT9	At3g11260	At1g14320	negative	none	NA	0	NA
Q8H1D9	Q9C5E5	At5g15170	At2g20900	negative	none	NA	0	NA
Q8H1E5	Q9SJJ0	At4g32190	At2g42660	negative	none	NA	0	NA
Q8H1F1	Q9S9U3	At3g15160	At5g27060	negative	none	NA	0	NA
Q8H1F4	Q9LYD7	At4g08520	At5g11550	negative	none	NA	0	NA
Q8H1F4	Q9M053	At4g08520	At3g55690	negative	none	NA	0	NA
Q8H1G5	Q9FMV7	At4g31420	At5g63450	negative	none	NA	0	NA
Q8H1R4	Q9C9I0	At4g33460	At1g71430	negative	none	NA	0	NA
Q8H2D5	Q9FM16	At5g44740	At5g62770	negative	none	NA	0	NA
Q8L3T0	Q9SJT7	At2g45010	At2g21410	negative	none	NA	0	NA
Q8L3Z8	Q9SZQ5	At4g22910	At4g29830	negative	none	NA	0	NA
Q8L402	Q9LS08	At1g79910	At3g25710	negative	none	NA	0	NA
Q8L4J2	Q9SN97	At5g60940	At3g46420	negative	none	NA	0	NA
Q8L4R0	Q9M9N9	At1g19800	At3g03210	negative	none	NA	0	NA
Q8L586	Q9LFH6	At4g09580	At3g53410	negative	none	NA	0	NA
Q8L5W8	Q9T031	At2g46970	At4g39240	negative	none	NA	0	NA
Q8L5Y4	Q93V43	At2g38770	At4g18390	negative	none	NA	0	NA
Q8L616	Q9SMX3	At5g17700	At5g15090	negative	none	NA	0	NA
Q8L708	Q9SKH9	At5g08200	At2g10950	negative	none	NA	0	NA
Q8L736	Q9LD37	At2g02870	At3g17700	negative	none	NA	0	NA
Q8L736	Q9M658	At2g02870	At1g08060	negative	none	NA	0	NA
Q8L770	Q96321	At1g09130	At3g06720	negative	none	NA	0	NA
Q8L793	Q9LQI9	At1g54170	At1g17370	negative	none	NA	0	NA
Q8L7E2	Q8VXU9	At1g75750	At3g13440	negative	none	NA	0	NA
Q8L7F2	Q9M4A1	At2g33040	At1g63990	negative	none	NA	0	NA
Q8L7H4	Q9FME4	At4g17710	At5g60960	negative	none	NA	0	NA
Q8L7K9	Q9FUS9	At4g00570	At1g10360	negative	none	NA	0	NA
Q8L7L8	Q940G3	At5g59430	At5g39600	negative	none	NA	0	NA
Q8L7N4	Q9FFD3	At1g63900/At1g63890		negative	none	NA	0	NA
Q8L7U7	Q9MAP3	At4g39670	At1g32990	negative	none	NA	0	NA
Q8L7W0	Q9SR06	At4g18060	At3g04680	negative	none	NA	0	NA
Q8L7Y8	Q9FYC2	At3g23670	At3g44880	negative	none	NA	0	NA
Q8L7Z3	Q9XII4	At5g18400	At2g16030	negative	none	NA	0	NA
Q8L7Z3	Q9ZPV7	At5g18400	At2g18240	negative	none	NA	0	NA
Q8L866	Q9FJ00	At2g42490	At5g37800	negative	none	NA	0	NA
Q8L866	Q9LSY0	At2g42490	At3g21840	negative	none	NA	0	NA
Q8L8Q3	Q9S7D1	At3g27650	At3g11670	negative	none	NA	0	NA
Q8L8Q3	Q9SZL5	At3g27650	At4g38150	negative	none	NA	0	NA
Q8LA96	Q9FLQ2	At4g17720	At5g55090	negative	none	NA	0	NA
Q8LA96	Q9SZ65	At4g17720	At4g12000	negative	none	NA	0	NA
Q8LAA6	Q9SLD4	At4g23400	At2g37430	negative	none	NA	0	NA
Q8LAD4	Q9LF57	At5g57345	At5g17450	negative	none	NA	0	NA
Q8LAH7	Q9C8F7	At1g76680	At1g36240	negative	none	NA	0	NA
Q8LAI1	Q8VXZ7	At3g06100	At3g56310	negative	none	NA	0	NA
Q8LAK5	Q940Y1	At4g30330	At4g22540	negative	none	NA	0	NA
Q8LAL2	Q9ASX9	At3g16500	At1g29950	negative	none	NA	0	NA
Q8LB02	Q9C595	At5g40650	At5g21920	negative	none	NA	0	NA
Q8LB17	Q9FEF7	At3g58460	At1g25097	negative	none	NA	0	NA
Q8LB60	Q9LQ96	At3g63120	At1g01630	negative	none	NA	0	NA
Q8LB88	Q9LVS0	At1g67800	At5g47390	negative	none	NA	0	NA
Q8LBB2	Q9C525	At3g48530	At1g66270	negative	none	NA	0	NA
Q8LBH4	Q945Q1	At5g20150	At5g12140	negative	none	NA	0	NA
Q8LBH4	Q9XIR8	At5g20150	At1g64750	negative	none	NA	0	NA
Q8LCG7	Q9FRL8	At1g56170	At1g75270	negative	none	NA	0	NA
Q8LCH5	Q9C6A1	At1g07950	At1g74120	negative	none	NA	0	NA
Q8LCT3	Q94CK0	At4g29670	At5g12420	negative	none	NA	0	NA
Q8LCY3	Q9FN37	At1g76185	At5g53890	negative	none	NA	0	NA
Q8LD46	Q9LV75	At2g39460	At5g65040	negative	none	NA	0	NA
Q8S8A0	Q9ZW22	At2g24762	At2g29390	negative	none	NA	0	NA
Q8S8A2	Q9SJG9	At2g05755	At2g42880	negative	none	NA	0	NA
Q8S8E3	Q940Y6	At2g40330	At4g27600	negative	none	NA	0	NA
Q8S8E3	Q9LTD6	At2g40330	At3g23140	negative	none	NA	0	NA
Q8S8M9	Q9FE83	At2g02470	At5g67250	negative	none	NA	0	NA
Q8S8Q2	Q9LHL6	At2g35155	At3g12060	negative	none	NA	0	NA
Q8S9K9	Q949M4	At4g03420	At4g28760	negative	none	NA	0	NA
Q8S9L7	Q93V99		At4g04890	negative	none	NA	0	NA
Q8S9L7	Q9STW3		At4g24310	negative	none	NA	0	NA
Q8VWK4	Q944K2	At1g49950	At5g66680	negative	none	NA	0	NA
Q8VXV7	Q9ASS2	At1g62830	At1g20110	negative	none	NA	0	NA
Q8VXV7	Q9FE67	At1g62830	At5g44210	negative	none	NA	0	NA
Q8VY07	Q9FF87	At5g11710	At5g23930	negative	none	NA	0	NA
Q8VY16	Q94AZ4	At3g19180	At1g12310	negative	none	NA	0	NA
Q8VY16	Q9LUN5	At3g19180	At3g17620	negative	none	NA	0	NA
Q8VY21	Q9LX13	At2g47900	At5g10160	negative	none	NA	0	NA
Q8VYI3	Q9SAF1	At1g76150	At1g13180	negative	none	NA	0	NA
Q8VYU8	Q9FRS9	At3g53350	At1g08530	negative	none	NA	0	NA
Q8VZ17	Q9LY00	At2g22740	At3g56400	negative	none	NA	0	NA
Q8VZ22	Q9FF53	At4g21340	At5g60660	negative	none	NA	0	NA
Q8VZ22	Q9ZT92	At4g21340	At4g02940	negative	none	NA	0	NA
Q8VZ24	Q9SJZ6	At4g11100	At2g22370	negative	none	NA	0	NA
Q8VZD5	Q9SCP2	At5g14640	At3g53190	negative	none	NA	0	NA
Q8VZK0	Q9LEZ3	At5g18650	At5g08130	negative	none	NA	0	NA
Q8VZT3	Q9SFF4	At3g05400	At1g21810	negative	none	NA	0	NA
Q8VZU2	Q9SKC9	At5g08080	At2g02050	negative	none	NA	0	NA
Q8W0Z6	Q9SLB9	At2g20790	At2g42400	negative	none	NA	0	NA
Q8W115	Q9SBA7	At3g11397	At5g26250	negative	none	NA	0	NA
Q8W117	Q9SR37	At1g73720	At3g09260	negative	none	NA	0	NA
Q8W497	Q9S701	At2g19870	At1g10790	negative	none	NA	0	NA
Q8W4I7	Q8W575	At3g51850	At5g14250	negative	none	NA	0	NA
Q8W4S5	Q9C7R6	At5g63710	At1g29340	negative	none	NA	0	NA
Q93V43	Q9LIC7	At4g18390	At3g13710	negative	none	NA	0	NA
Q93V56	Q9SRI1	At1g01050	At3g01340	negative	none	NA	0	NA
Q93VA8	Q9FLF7	At1g76010	At5g64610	negative	none	NA	0	NA
Q93VP3	Q9FMS4	At1g26630	At5g22270	negative	none	NA	0	NA
Q93VQ5	Q9FK55		At5g18150	negative	none	NA	0	NA
Q93W30	Q9SHQ6	At2g35605/T20F21.29	At1g28760	negative	none	NA	0	NA
Q93W30	Q9ZU82	At2g35605/T20F21.29	At2g48070	negative	none	NA	0	NA
Q93W87	Q9LMR2	At3g05760	At1g15720	negative	none	NA	0	NA
Q93W87	Q9SY29	At3g05760	At1g30840	negative	none	NA	0	NA
Q93WB5	Q9SJA2	At1g14960	At2g24630	negative	none	NA	0	NA
Q93WB8	Q9LPT6	At3g13410	At1g50670	negative	none	NA	0	NA
Q93XW9	Q9M9T4	At1g50575	At1g14280	negative	none	NA	0	NA
Q93XX5	Q9SYS6	At5g67130	At4g25470	negative	none	NA	0	NA
Q93XY0	Q9FMT9	At2g32160/F22D22.9	At5g14110	negative	none	NA	0	NA
Q93XY2	Q94CI7	At5g07730	At5g27350	negative	none	NA	0	NA
Q93XY9	Q9MAU3	At1g35430	At1g04950	negative	none	NA	0	NA
Q93YN0	Q9LS19	At3g19220	At5g38030	negative	none	NA	0	NA
Q93YS8	Q9C5C7	At4g13345	At3g24530	negative	none	NA	0	NA
Q93YS8	Q9M1U3	At4g13345	At3g45160	negative	none	NA	0	NA
Q93YU2	Q9STJ9	At5g49820	At4g25380	negative	none	NA	0	NA
Q93Z92	Q9LHI0	At4g11680	At3g12260	negative	none	NA	0	NA
Q93ZH7	Q9C6T7	At5g03040	At1g50740	negative	none	NA	0	NA
Q93ZJ9	Q93ZQ3	At1g80000	At3g63200	negative	none	NA	0	NA
Q93ZQ9	Q9FI00	At1g07840	At5g53760	negative	none	NA	0	NA
Q93ZT2	Q9M020	At5g17840	At5g01550	negative	none	NA	0	NA
Q93ZX1	Q94AC3	At1g21690	At4g36960	negative	none	NA	0	NA
Q940C2	Q9MAS5	At5g52550	At1g04760	negative	none	NA	0	NA
Q940D0	Q9SH71	At3g16857	At1g64210	negative	none	NA	0	NA
Q940H6	Q9LVA7	At4g33950	At5g62290	negative	none	NA	0	NA
Q940H8	Q9FH05	At4g14900	At5g42240	negative	none	NA	0	NA
Q940J1	Q9SZ75	At4g40060	At4g12100	negative	none	NA	0	NA
Q940J7	Q9FLH5	At4g40045	At5g51860	negative	none	NA	0	NA
Q940V4	Q9C5Q2	At3g30180	At2g41070	negative	none	NA	0	NA
Q940X7	Q94BT9	At5g20570	At1g66240	negative	none	NA	0	NA
Q941C9	Q9LQQ9	At5g25410	At1g07880	negative	none	NA	0	NA
Q941D1	Q9M1K9	At5g23405	At3g42960	negative	none	NA	0	NA
Q941L2	Q949U7	At3g61190	At3g52960	negative	none	NA	0	NA
Q944A6	Q9ZRV4	At1g09020	At4g09140	negative	none	NA	0	NA
Q945F0	Q9FJ80	At4g39030	At5g52120	negative	none	NA	0	NA
Q945K9	Q9S814	At4g34150	At5g03280	negative	none	NA	0	NA
Q945M1	Q9M622	At4g34700	At5g66160	negative	none	NA	0	NA
Q945M9	Q9LHG0	At3g20910	At3g12480	negative	none	NA	0	NA
Q945M9	Q9XFB0	At3g20910	At1g08465	negative	none	NA	0	NA
Q945P7	Q9SE83		At1g10290	negative	none	NA	0	NA
Q945Q1	Q9FG74	At5g12140	At5g55910	negative	none	NA	0	NA
Q945S8	Q9C9G5	At2g44150	At1g68300	negative	none	NA	0	NA
Q949V0	Q9S735	At5g51180	At1g76430	negative	none	NA	0	NA
Q94A20	Q9LFH4	At4g15470	At3g53440	negative	none	NA	0	NA
Q94AC3	Q9LIJ8	At4g36960	At3g22970	negative	none	NA	0	NA
Q94AH8	Q9S9K7	At1g68020	At1g54690	negative	none	NA	0	NA
Q94AI4	Q9LDZ0	At4g09980	At5g09590	negative	none	NA	0	NA
Q94AJ5	Q9FE06	At1g80170	At5g64260	negative	none	NA	0	NA
Q94AK6	Q9SPI1	At3g10985		negative	none	NA	0	NA
Q94AN4	Q9FEG2	At1g16060	At4g21790	negative	none	NA	0	NA
Q94AU3	Q9LK50	At2g21385/F3K23.12	At3g13220	negative	none	NA	0	NA
Q94AW9	Q9S9P2	At2g25355	At1g15920	negative	none	NA	0	NA
Q94AZ4	Q9M8M7	At1g12310	At1g80600	negative	none	NA	0	NA
Q94AZ5	Q9FZ98	At2g45060	At1g28250	negative	none	NA	0	NA
Q94B55	Q9SA00	At2g28840	At1g34780	negative	none	NA	0	NA
Q94B65	Q9CB01	At4g31600	At3g54840	negative	none	NA	0	NA
Q94B75	Q9SRV7	At5g61340	At3g03800	negative	none	NA	0	NA
Q94BS7	Q9SV74	At4g09330	At4g12950	negative	none	NA	0	NA
Q94BU8	Q9C5X8	At5g28050	At1g16540	negative	none	NA	0	NA
Q94BV4	Q9LU46	At2g45810	At5g51280	negative	none	NA	0	NA
Q94BY8	Q9SFU2	At5g40660	At3g07120	negative	none	NA	0	NA
Q94C25	Q9M2S6	At5g20050	At3g55530	negative	none	NA	0	NA
Q94C33	Q9LRX9	At3g51180	At3g24820	negative	none	NA	0	NA
Q94C65	Q9M310	At5g38895	At3g61590	negative	none	NA	0	NA
Q94CC9	Q9SRL2	At1g26650	At3g11010	negative	none	NA	0	NA
Q94CE4	Q9ASR1	At1g70410	At1g56070/At1g56075	negative	none	NA	0	NA
Q94CH8	Q9SWG3	At1g75880	At4g15090	negative	none	NA	0	NA
Q94CK1	Q9FG68	At5g12410	At5g23000	negative	none	NA	0	NA
Q94EI9	Q9LJG8	At3g14410	At3g14180	negative	none	NA	0	NA
Q94F62	Q9M007	At4g33430	At5g01690	negative	none	NA	0	NA
Q94FB9	Q9M2U8	At4g39850	At3g54390	negative	none	NA	0	NA
Q94HV7	Q9SRV1	At1g59560	At3g03740	negative	none	NA	0	NA
Q94JM3	Q9SUL7	At5g62000	At4g14580	negative	none	NA	0	NA
Q94JV1	Q9FF91	At1g69340	At5g23890	negative	none	NA	0	NA
Q94K05	Q9FNV8	At3g03960	At1g66380	negative	none	NA	0	NA
Q94K18	Q9M1L9	At4g29660	At3g42860	negative	none	NA	0	NA
Q94K72	Q9CB01	At1g16170	At3g54840	negative	none	NA	0	NA
Q95747	Q9ZV07	AtMg00080	At2g39010	negative	none	NA	0	NA
Q95749	Q9FIG0	AtMg00090	At5g59140	negative	none	NA	0	NA
Q96247	Q9FIU1	At2g38120	At5g54630	negative	none	NA	0	NA
Q96250	Q9LW57	At2g33040	At3g23400	negative	none	NA	0	NA
Q96251	Q96286	At5g13450	At3g02470	negative	none	NA	0	NA
Q96254	Q9LVR4	At2g44100	At5g66660	negative	none	NA	0	NA
Q96266	Q9LNC5	At2g47730	At1g06220	negative	none	NA	0	NA
Q96276	Q9FG38	At5g40330	At5g06140	negative	none	NA	0	NA
Q96282	Q9LSC7	At5g49890	At3g27090	negative	none	NA	0	NA
Q9ASQ2	Q9LZW6	At5g45420	At5g01800	negative	none	NA	0	NA
Q9ASX6	Q9SYS3		At4g04570	negative	none	NA	0	NA
